STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        403;20230209;-999;-999;-999;    3;   0.0;   6;    8.300;   0;   4.4;   3.7; 1022.90;   -1.2;   68.00;    3.5;   -5.1;   -9.0;eor
        403;20230210;-999;-999;-999;    3;   0.0;   6;    2.800;   0;   7.3;   5.9; 1023.10;    2.6;   80.00;    5.9;   -0.3;   -4.0;eor
        403;20230211;-999;-999;-999;    3;   0.8;   6;    0.000;   0;   7.9;   8.5; 1018.60;    5.7;   91.00;    7.3;    2.3;    0.9;eor
        403;20230212;-999;-999;-999;    3;   0.3;   6;    1.200;   0;   7.7;   9.3; 1026.50;    7.0;   94.00;    9.1;    5.6;    3.9;eor
        403;20230213;-999;-999;-999;    3;   0.0;   6;    0.000;   0;   7.7;   8.5; 1027.30;    6.7;   87.00;    7.7;    5.6;    4.6;eor
        403;20230214;-999;-999;-999;    3;   0.0;   0;    0.000;   0;   7.4;   6.8; 1025.80;    5.2;   77.00;    6.4;    1.0;   -2.8;eor
        403;20230215;-999;-999;-999;    3;   0.0;   0;    5.200;   0;   3.7;   6.4; 1017.50;    2.2;   90.00;   10.2;   -1.4;   -4.0;eor
        403;20230216;-999;-999;-999;    3;   1.1;   6;    6.900;   0;   7.0;   6.5; 1012.20;    5.7;   75.00;   12.2;   -0.9;   -3.4;eor
        403;20230217;-999;-999;-999;    3;   3.0;   6;    0.000;   0;   7.7;   9.7; 1003.90;    8.9;   85.00;   12.8;    6.4;    5.7;eor
        403;20230218;-999;-999;-999;    3;  11.6;   6;    0.000;   0;   6.6;   8.7; 1003.30;    7.0;   85.00;   10.3;    5.3;    4.1;eor
        403;20230219;-999;-999;-999;    3;   0.0;   6;    5.800;   0;   5.7;   6.3; 1008.50;    4.0;   78.00;    7.1;    0.4;   -3.0;eor
        403;20230220;-999;-999;-999;    3;   0.4;   6;    0.000;   0;   7.0;   8.1; 1005.20;    6.9;   81.00;   10.0;    0.1;   -3.0;eor
        403;20230221;-999;-999;-999;    3;   0.9;   6;    0.500;   0;   7.5;   9.3; 1004.30;    9.1;   81.00;   10.7;    7.1;    4.7;eor
        403;20230222;-999;-999;-999;    3;   0.0;   0;    0.000;   0;   6.9;   8.1; 1006.30;    7.0;   81.00;    9.5;    4.5;    1.5;eor
        403;20230223;-999;-999;-999;    3;   1.1;   6;    2.000;   0;   8.0;   8.5; 1002.50;    6.2;   88.00;   10.2;    2.3;   -0.1;eor
        403;20230224;-999;-999;-999;    3;   5.1;   8;    0.000;   0;   7.9;   6.7;  992.90;    3.3;   86.00;    6.2;    1.9;    1.9;eor
        403;20230225;-999;-999;-999;    3;   2.2;   8;    0.200;   0;   7.8;   6.2;  991.90;    1.4;   92.00;    3.7;   -0.8;   -1.4;eor
        403;20230226;-999;-999;-999;    3;   0.0;   7;    5.800;   1;   4.7;   4.4; 1010.10;    0.6;   70.00;    4.0;   -2.4;   -4.9;eor
        403;20230227;-999;-999;-999;    3;   0.0;   7;    1.000;   0;   5.2;   4.3; 1019.00;    0.1;   72.00;    4.0;   -4.1;   -6.0;eor
        403;20230228;-999;-999;-999;    3;   0.0;   0;   10.100;   0;   1.4;   4.2; 1021.60;    0.8;   69.00;    6.2;   -3.6;   -5.7;eor
        403;20230301;-999;-999;-999;    3;   0.0;   0;   10.267;   0;   1.6;   4.3; 1018.87;    0.7;   71.38;    8.3;   -5.4;   -7.3;eor
        403;20230302;-999;-999;-999;    3;   0.0;   6;   10.017;   0;   2.5;   5.6; 1014.72;    0.3;   90.29;    5.2;   -3.0;   -5.3;eor
        403;20230303;-999;-999;-999;    3;   0.0;   6;    0.017;   0;   7.6;   5.9; 1012.43;    0.8;   91.71;    3.5;   -1.9;   -1.4;eor
        403;20230304;-999;-999;-999;    3;   0.2;   6;    0.000;   0;   7.3;   6.0; 1006.52;    4.2;   72.88;    6.4;    1.7;    0.1;eor
        403;20230305;-999;-999;-999;    3;   2.4;   8;    1.500;   0;   7.2;   5.3; 1000.82;    2.0;   75.54;    4.1;    0.3;   -0.7;eor
        403;20230306;-999;-999;-999;    3;   1.9;   8;    3.333;   0;   5.8;   5.8;  993.67;    0.4;   92.00;    2.7;   -2.7;   -5.6;eor
        403;20230307;-999;-999;-999;    3;   1.3;   8;    0.000;   1;   7.6;   6.3;  985.74;    1.3;   93.58;    4.0;   -1.6;   -1.4;eor
        403;20230308;-999;-999;-999;    3;   2.1;   7;    3.683;   0;   6.5;   5.7;  987.82;    0.8;   88.42;    3.8;   -2.0;   -4.9;eor
        403;20230309;-999;-999;-999;    3;   9.2;   8;    0.000;   1;   8.0;   6.2;  987.19;    0.7;   95.58;    1.4;    0.1;    0.0;eor
        403;20230310;-999;-999;-999;    3;  11.7;   8;    0.400;   0;   7.8;   7.7;  979.67;    3.4;   97.92;    8.5;    0.7;    0.6;eor
        403;20230311;-999;-999;-999;    3;   0.0;   8;    4.017;   4;   5.1;   5.5;  993.65;    1.0;   84.67;    2.9;    0.2;   -2.1;eor
        403;20230312;-999;-999;-999;    3;   1.3;   8;    5.617;   0;   5.9;   5.4; 1000.17;    2.8;   72.88;    6.3;   -1.0;   -3.4;eor
        403;20230313;-999;-999;-999;    3;   2.8;   6;    2.083;   0;   7.3;  10.5;  989.05;   10.9;   81.08;   16.3;    5.8;    5.1;eor
        403;20230314;-999;-999;-999;    3;   8.1;   8;    1.867;   0;   5.8;   8.6;  984.75;    8.8;   75.79;   14.3;    1.0;   -0.8;eor
        403;20230315;-999;-999;-999;    3;   0.0;   8;    4.817;   0;   2.8;   5.4; 1004.57;    2.3;   76.17;    7.1;   -1.2;   -3.9;eor
        403;20230316;-999;-999;-999;    3;   0.0;   0;   10.850;   0;   3.1;   4.4; 1011.45;    4.1;   59.08;   10.3;   -3.0;   -5.4;eor
        403;20230317;-999;-999;-999;    3;   0.0;   0;    6.550;   0;   6.5;   5.4; 1004.20;    8.4;   49.29;   14.1;    3.2;    0.1;eor
        403;20230318;-999;-999;-999;    3;   4.0;   6;    6.750;   0;   6.1;   8.2; 1002.50;   11.4;   60.04;   18.1;    6.5;    1.5;eor
        403;20230319;-999;-999;-999;    3;   2.7;   6;    2.633;   0;   6.8;   9.9; 1005.17;   10.5;   79.13;   16.1;    5.8;    2.5;eor
        403;20230320;-999;-999;-999;    3;   0.0;   6;    0.483;   0;   7.0;   9.6; 1006.96;    9.8;   79.67;   12.1;    8.0;    5.2;eor
        403;20230321;-999;-999;-999;    3;   1.0;   6;    0.000;   0;   7.7;  10.0; 1005.30;    9.5;   83.83;   12.1;    7.0;    6.2;eor
        403;20230322;-999;-999;-999;    3;   1.0;   6;    5.217;   0;   6.7;   9.7;  999.45;   12.3;   70.58;   17.3;    7.9;    5.0;eor
        403;20230323;-999;-999;-999;    3;   3.8;   6;    2.183;   0;   6.8;  10.6;  996.00;   11.9;   77.29;   16.8;    8.3;    5.0;eor
        403;20230324;-999;-999;-999;    3;   1.4;   6;    1.783;   0;   6.2;  10.3;  992.73;   12.2;   72.96;   16.4;    8.1;    3.9;eor
        403;20230325;-999;-999;-999;    3;   7.2;   6;    4.633;   0;   6.3;   9.3;  992.74;    9.4;   79.75;   13.4;    7.1;    4.7;eor
        403;20230326;-999;-999;-999;    3;   0.0;   6;    2.567;   0;   7.0;   8.1;  993.31;    8.0;   75.33;   11.0;    4.3;    3.1;eor
        403;20230327;-999;-999;-999;    3;   1.0;   8;    6.583;   0;   4.8;   5.5; 1002.30;    3.4;   71.50;    6.9;    0.9;   -0.6;eor
        403;20230328;-999;-999;-999;    3;   0.0;   0;    9.750;   0;   4.0;   4.7; 1011.70;    3.0;   65.00;    7.7;   -0.2;   -3.2;eor
        403;20230329;-999;-999;-999;    3;   0.1;   6;    3.033;   0;   7.4;   6.8; 1006.52;    6.6;   70.29;   10.8;    0.0;   -2.6;eor
        403;20230330;-999;-999;-999;    3;   3.5;   6;    3.683;   0;   6.5;  10.9;  996.84;   11.4;   82.21;   18.8;    7.8;    5.9;eor
        403;20230331;-999;-999;-999;    3;   6.0;   6;    3.517;   0;   7.1;  11.0;  989.80;   10.5;   87.54;   15.2;    8.6;    6.1;eor
        403;20230401;-999;-999;-999;    3;   1.6;   6;    0.000;   0;   8.0;   9.9;  992.36;    7.5;   94.33;   11.1;    3.3;    2.8;eor
        403;20230402;-999;-999;-999;    3;   0.0;   0;    4.167;   0;   4.9;   5.2; 1011.61;    4.4;   62.67;    8.3;    1.0;   -1.7;eor
        403;20230403;-999;-999;-999;    3;   0.0;   7;    4.833;   0;   4.3;   4.4; 1021.42;    2.4;   61.46;    6.1;   -0.9;   -3.8;eor
        403;20230404;-999;-999;-999;    3;   0.0;   0;    9.433;   0;   3.8;   4.4; 1018.11;    2.4;   62.54;    7.0;   -2.1;   -5.7;eor
        403;20230405;-999;-999;-999;    3;   0.0;   6;    4.617;   0;   5.6;   5.1; 1013.03;    3.4;   66.21;    8.2;   -2.2;   -5.4;eor
        403;20230406;-999;-999;-999;    3;   0.0;   0;   12.250;   0;   1.9;   4.8; 1011.04;    5.4;   58.17;   12.1;   -1.9;   -5.0;eor
        403;20230407;-999;-999;-999;    3;   2.4;   6;    1.633;   0;   7.1;   6.6; 1010.13;    4.2;   78.96;    6.8;    0.3;   -3.5;eor
        403;20230408;-999;-999;-999;    3;   0.0;   0;    3.300;   0;   6.2;   8.2; 1014.48;    7.6;   80.13;   13.5;    2.5;   -1.0;eor
        403;20230409;-999;-999;-999;    3;   0.0;   0;   10.750;   0;   1.9;   7.5; 1017.02;    6.5;   80.17;   13.4;    0.2;   -2.6;eor
        403;20230410;-999;-999;-999;    3;   1.8;   6;   11.850;   0;   6.5;   8.0; 1011.92;   10.4;   66.83;   17.1;    1.8;   -1.4;eor
        403;20230411;-999;-999;-999;    3;   2.5;   6;    4.250;   0;   5.6;   8.1; 1000.63;    8.6;   73.54;   12.8;    3.4;   -0.6;eor
        403;20230412;-999;-999;-999;    3;   2.8;   6;    8.083;   0;   4.1;   7.8;  995.70;    8.4;   74.29;   15.7;    0.1;   -2.9;eor
        403;20230413;-999;-999;-999;    3;   0.3;   6;    3.317;   0;   6.0;   8.3;  995.36;    8.9;   75.88;   13.9;    5.1;    1.5;eor
        403;20230414;-999;-999;-999;    3;  10.7;   6;    0.000;   0;   7.5;   9.7;  998.48;    7.6;   92.67;    9.1;    5.4;    4.0;eor
        403;20230415;-999;-999;-999;    3;   4.9;   6;    0.000;   0;   8.0;  11.4;  999.02;    9.5;   95.88;   10.7;    7.9;    7.4;eor
        403;20230416;-999;-999;-999;    3;   1.5;   6;    0.000;   0;   8.0;  10.9; 1008.99;    9.2;   93.38;   10.7;    7.3;    6.6;eor
        403;20230417;-999;-999;-999;    3;   2.5;   6;    1.150;   0;   7.4;   8.6; 1015.33;    7.3;   84.79;   10.7;    5.7;    3.5;eor
        403;20230418;-999;-999;-999;    3;   0.0;   6;    2.683;   0;   6.0;   8.4; 1018.00;    8.9;   74.67;   13.6;    5.0;    2.8;eor
        403;20230419;-999;-999;-999;    3;   5.4;   6;    6.983;   0;   5.2;   6.8; 1013.64;    7.2;   68.88;   12.8;    3.4;    0.5;eor
        403;20230420;-999;-999;-999;    3;   0.1;   6;    2.050;   0;   5.5;   9.4; 1010.81;    9.8;   79.08;   16.4;    5.2;    2.5;eor
        403;20230421;-999;-999;-999;    3;   0.0;   0;   12.983;   0;   1.0;   8.2; 1007.98;   14.6;   51.33;   20.8;    8.4;    3.5;eor
        403;20230422;-999;-999;-999;    3;   1.2;   6;   12.900;   0;   3.2;   8.4; 1002.20;   15.3;   50.38;   22.6;    7.4;    2.3;eor
        403;20230423;-999;-999;-999;    3;   1.9;   6;    5.317;   0;   6.3;  11.6;  997.27;   13.2;   77.21;   18.0;    9.7;    6.2;eor
        403;20230424;-999;-999;-999;    3;   0.0;   6;    6.050;   0;   6.5;   9.7;  993.90;   12.6;   68.21;   18.6;    8.1;    6.0;eor
        403;20230425;-999;-999;-999;    3;   0.0;   6;    1.867;   0;   5.6;   7.0;  999.37;    8.1;   64.54;   10.5;    4.4;    2.5;eor
        403;20230426;-999;-999;-999;    3;   0.0;   8;    7.267;   0;   4.5;   6.3; 1006.20;    6.6;   65.33;   10.6;    2.7;    0.9;eor
        403;20230427;-999;-999;-999;    3;   0.0;   6;    6.650;   0;   5.1;   6.1; 1010.31;    7.2;   61.42;   11.7;    2.3;   -0.4;eor
        403;20230428;-999;-999;-999;    3;   4.3;   6;    6.633;   0;   7.2;   8.6; 1005.37;   10.1;   70.13;   16.6;    1.6;   -0.6;eor
        403;20230429;-999;-999;-999;    3;   0.2;   6;    1.083;   0;   6.3;  10.7; 1004.02;   11.2;   80.58;   14.2;    8.2;    4.4;eor
        403;20230430;-999;-999;-999;    3;   0.0;   0;   14.183;   0;   0.6;   6.5; 1012.75;    8.8;   59.88;   14.2;    3.7;    0.0;eor
        403;20230501;-999;-999;-999;    3;   0.0;   0;   11.700;   0;   6.5;   7.6; 1007.01;   12.1;   57.25;   19.4;    2.5;   -0.7;eor
        403;20230502;-999;-999;-999;    3;   0.0;   0;    4.450;   0;   6.4;   8.5; 1010.83;   11.0;   64.71;   13.9;    7.8;    6.4;eor
        403;20230503;-999;-999;-999;    3;   0.0;   0;   14.117;   0;   1.3;   7.2; 1017.73;    9.4;   62.08;   15.2;    4.1;    1.1;eor
        403;20230504;-999;-999;-999;    3;   0.0;   0;   12.833;   0;   4.7;   8.0; 1013.87;   12.6;   58.29;   19.4;    4.6;    0.8;eor
        403;20230505;-999;-999;-999;    3;  11.9;   6;   11.417;   0;   6.4;   9.6; 1009.63;   14.4;   59.33;   21.2;    8.2;    3.5;eor
        403;20230506;-999;-999;-999;    3;   0.2;   6;    0.000;   0;   8.0;  10.4; 1009.49;    8.3;   94.92;    9.7;    7.3;    8.0;eor
        403;20230507;-999;-999;-999;    3;   0.0;   0;    6.900;   0;   5.2;   9.1; 1014.38;   11.5;   69.17;   17.0;    7.1;    3.7;eor
        403;20230508;-999;-999;-999;    3;   0.0;   0;   14.750;   0;   0.9;   7.3; 1016.75;   12.0;   55.67;   18.7;    4.6;    1.1;eor
        403;20230509;-999;-999;-999;    3;   0.0;   0;   14.550;   0;   1.2;   7.6; 1009.49;   13.9;   49.00;   20.2;    7.2;    3.2;eor
        403;20230510;-999;-999;-999;    3;   0.0;   0;   13.067;   0;   2.5;  11.0; 1002.42;   15.9;   62.04;   22.8;    9.0;    4.8;eor
        403;20230511;-999;-999;-999;    3;   0.0;   0;   11.533;   0;   4.6;  10.1; 1005.70;   17.0;   56.46;   23.4;    9.5;    5.9;eor
        403;20230512;-999;-999;-999;    3;   0.0;   0;   13.350;   0;   2.2;   8.8; 1009.44;   17.5;   44.88;   23.2;   10.8;    7.1;eor
        403;20230513;-999;-999;-999;    3;   0.0;   6;   11.533;   0;   2.3;   8.9; 1011.68;   16.2;   50.29;   22.9;    9.6;    5.9;eor
        403;20230514;-999;-999;-999;    3;   0.0;   0;    5.550;   0;   4.4;   9.9; 1007.82;   15.1;   60.21;   20.7;    9.1;    5.0;eor
        403;20230515;-999;-999;-999;    3;   0.0;   6;    6.683;   0;   5.6;  11.1;  999.39;   14.5;   68.43;   21.9;    7.8;    3.9;eor
        403;20230516;-999;-999;-999;    3;   0.0;   6;    4.300;   0;   5.6;   9.5; 1004.98;   11.9;   69.08;   15.8;    7.8;    3.1;eor
        403;20230517;-999;-999;-999;    3;   0.0;   0;   13.267;   0;   2.0;   7.7; 1012.85;   10.8;   60.75;   15.3;    7.0;    3.0;eor
        403;20230518;-999;-999;-999;    3;   0.0;   0;   11.267;   0;   4.8;   8.1; 1017.88;   11.7;   59.83;   16.9;    6.8;    3.2;eor
        403;20230519;-999;-999;-999;    3;   0.0;   0;    8.933;   0;   5.5;   9.5; 1016.88;   13.4;   63.13;   19.5;    6.6;    2.2;eor
        403;20230520;-999;-999;-999;    3;   0.0;   0;    5.500;   0;   4.9;  12.8; 1014.32;   14.9;   76.25;   20.1;    9.5;    6.3;eor
        403;20230521;-999;-999;-999;    3;   0.0;   0;   11.800;   0;   6.1;  14.2; 1008.99;   20.7;   61.83;   27.5;   13.1;    8.8;eor
        403;20230522;-999;-999;-999;    3;   0.0;   6;   13.133;   0;   6.8;  11.9; 1006.05;   20.4;   49.83;   26.4;   15.5;   10.9;eor
        403;20230523;-999;-999;-999;    3;   2.9;   6;    1.750;   0;   7.3;  13.4; 1003.93;   14.7;   80.33;   20.0;    9.0;    7.8;eor
        403;20230524;-999;-999;-999;    3;   0.0;   0;    4.700;   0;   5.1;   9.8; 1011.12;   11.1;   75.21;   15.7;    7.5;    3.9;eor
        403;20230525;-999;-999;-999;    3;   0.0;   0;   12.267;   0;   2.4;  10.6; 1014.80;   13.6;   70.83;   19.0;    6.1;    2.9;eor
        403;20230526;-999;-999;-999;    3;   0.0;   0;   14.717;   0;   0.4;   9.1; 1017.00;   13.8;   61.13;   19.8;    6.7;    2.5;eor
        403;20230527;-999;-999;-999;    3;   0.0;   0;   14.850;   0;   0.4;   8.3; 1016.51;   14.5;   54.58;   21.6;    6.3;    2.4;eor
        403;20230528;-999;-999;-999;    3;   0.0;   0;   14.950;   0;   0.5;   9.0; 1010.95;   16.6;   52.71;   23.9;    6.9;    3.1;eor
        403;20230529;-999;-999;-999;    3;   0.0;   0;   11.517;   0;   5.0;   9.8; 1011.85;   16.4;   53.54;   21.7;    9.6;    4.8;eor
        403;20230530;-999;-999;-999;    3;   0.0;   0;   15.617;   0;   2.0;   9.4; 1014.43;   16.0;   54.17;   22.8;    6.8;    2.8;eor
        403;20230531;-999;-999;-999;    3;   0.0;   0;   15.067;   0;   4.6;  10.1; 1013.43;   17.6;   53.54;   25.0;    8.5;    3.8;eor
        403;20230601;-999;-999;-999;    3;   0.0;   0;   12.633;   0;   2.4;  11.4; 1007.69;   16.0;   65.13;   21.9;   10.8;    8.3;eor
        403;20230602;-999;-999;-999;    3;   0.0;   6;    9.183;   0;   2.9;   9.1; 1010.48;   13.8;   60.92;   20.0;    8.6;    3.5;eor
        403;20230603;-999;-999;-999;    3;   0.0;   0;   15.483;   0;   2.6;   7.8; 1013.40;   14.2;   49.25;   20.8;    7.1;    1.5;eor
        403;20230604;-999;-999;-999;    3;   0.0;   0;   15.467;   0;   1.0;   8.3; 1012.23;   16.1;   48.29;   23.8;    6.4;    2.0;eor
        403;20230605;-999;-999;-999;    3;   0.0;   0;   15.150;   0;   2.8;   8.8; 1011.07;   19.2;   42.79;   26.1;    9.9;    4.6;eor
        403;20230606;-999;-999;-999;    3;   0.0;   0;    4.650;   0;   6.1;  12.1; 1009.60;   19.3;   54.21;   23.9;   14.3;    9.7;eor
        403;20230607;-999;-999;-999;    3;   0.0;   0;   11.050;   0;   6.0;  10.6; 1008.73;   22.9;   39.46;   29.2;   17.4;   14.0;eor
        403;20230608;-999;-999;-999;    3;   0.0;   0;   10.083;   0;   4.3;  10.9; 1006.83;   23.4;   38.42;   30.3;   16.0;   10.9;eor
        403;20230609;-999;-999;-999;    3;   0.0;   0;   14.800;   0;   3.6;  11.1; 1006.26;   22.3;   43.67;   29.6;   15.2;   10.1;eor
        403;20230610;-999;-999;-999;    3;   0.0;   0;    9.983;   0;   2.9;  13.9; 1008.08;   21.5;   57.42;   28.4;   14.0;   12.2;eor
        403;20230611;-999;-999;-999;    3;   0.0;   0;   13.533;   0;   2.9;  11.4; 1010.32;   21.5;   44.42;   28.2;   14.4;    8.8;eor
        403;20230612;-999;-999;-999;    3;   0.0;   0;   14.517;   0;   1.8;   9.2; 1009.95;   20.8;   39.21;   27.0;   13.7;    7.1;eor
        403;20230613;-999;-999;-999;    3;   0.0;   0;   11.650;   0;   4.3;   9.8; 1006.79;   18.1;   48.33;   24.1;   12.3;    7.5;eor
        403;20230614;-999;-999;-999;    3;   0.0;   0;    4.417;   0;   5.4;  11.6; 1008.92;   18.0;   58.25;   24.5;   11.5;    6.7;eor
        403;20230615;-999;-999;-999;    3;   1.3;   6;    6.700;   0;   6.1;  12.7; 1007.74;   18.3;   60.96;   23.5;   14.0;   10.4;eor
        403;20230616;-999;-999;-999;    3;  14.2;   6;    2.867;   0;   7.1;  15.3; 1005.24;   15.9;   85.88;   20.7;   12.9;   11.4;eor
        403;20230617;-999;-999;-999;    3;   0.8;   6;    5.800;   0;   5.6;  15.5; 1004.16;   16.1;   85.54;   21.1;   12.8;    9.9;eor
        403;20230618;-999;-999;-999;    3;   0.0;   0;   11.950;   0;   2.5;  14.1; 1004.68;   19.4;   66.83;   26.2;   11.6;    8.9;eor
        403;20230619;-999;-999;-999;    3;   0.0;   6;    4.433;   0;   6.0;  16.6; 1003.69;   21.5;   67.96;   28.9;   14.9;   12.1;eor
        403;20230620;-999;-999;-999;    3;   6.1;   6;    5.733;   0;   6.1;  20.6; 1003.90;   21.6;   80.21;   26.7;   17.4;   15.2;eor
        403;20230621;-999;-999;-999;    3;   0.0;   0;    9.450;   0;   5.3;  19.7; 1005.45;   23.2;   72.08;   28.8;   18.0;   15.3;eor
        403;20230622;-999;-999;-999;    3;  24.2;   6;   10.217;   0;   5.3;  16.9; 1008.18;   23.3;   62.71;   29.5;   17.3;   14.7;eor
        403;20230623;-999;-999;-999;    3;  27.4;   6;    0.000;   0;   7.8;  19.0; 1006.95;   17.2;   96.79;   18.3;   15.7;   14.9;eor
        403;20230624;-999;-999;-999;    3;   0.0;   0;   12.933;   0;   2.9;  14.8; 1013.18;   19.3;   69.38;   25.2;   14.1;   12.4;eor
        403;20230625;-999;-999;-999;    3;   0.0;   0;    6.767;   0;   4.5;  16.8; 1009.65;   21.1;   69.96;   26.6;   14.9;   12.9;eor
        403;20230626;-999;-999;-999;    3;  19.3;   6;    8.600;   0;   4.0;  17.3; 1004.22;   21.6;   70.92;   31.1;   16.2;   13.9;eor
        403;20230627;-999;-999;-999;    3;   1.4;   6;   10.283;   0;   3.9;  13.1; 1005.86;   16.7;   69.46;   21.0;   14.1;   12.3;eor
        403;20230628;-999;-999;-999;    3;   0.0;   0;   10.000;   0;   4.0;  12.7; 1006.33;   18.0;   64.00;   23.6;   13.2;   11.4;eor
        403;20230629;-999;-999;-999;    3;   0.6;   6;    4.767;   0;   5.8;  15.2; 1005.02;   19.8;   68.33;   25.5;   12.3;   10.4;eor
        403;20230630;-999;-999;-999;    3;   0.5;   6;    1.200;   0;   7.3;  18.5; 1001.07;   18.7;   86.04;   21.3;   16.0;   14.0;eor
        403;20230701;-999;-999;-999;    3;   0.6;   6;    7.100;   0;   7.0;  15.0;  996.22;   19.3;   70.38;   25.2;   15.3;   13.4;eor
        403;20230702;-999;-999;-999;    3;   0.0;   6;    8.283;   0;   4.6;  12.4;  996.98;   18.6;   59.00;   22.1;   13.1;    9.2;eor
        403;20230703;-999;-999;-999;    3;   0.0;   0;    3.567;   0;   6.3;  11.3;  999.92;   17.5;   57.58;   21.4;   11.0;    8.4;eor
        403;20230704;-999;-999;-999;    3;   0.0;   0;    9.200;   0;   4.7;  12.1; 1002.58;   18.2;   59.00;   22.2;   12.4;    9.5;eor
        403;20230705;-999;-999;-999;    3;   0.0;   6;    5.883;   0;   5.0;  12.5; 1001.64;   18.8;   58.83;   24.3;   11.9;    9.0;eor
        403;20230706;-999;-999;-999;    3;   0.0;   0;   12.717;   0;   2.6;  11.7; 1008.28;   17.3;   61.54;   23.1;   11.3;    8.0;eor
        403;20230707;-999;-999;-999;    3;   0.0;   0;   15.767;   0;   1.0;  12.0; 1012.24;   20.0;   56.79;   28.0;   10.3;    7.5;eor
        403;20230708;-999;-999;-999;    3;   0.0;   0;   15.667;   0;   0.5;  12.3; 1010.93;   23.2;   47.13;   30.4;   13.3;   10.0;eor
        403;20230709;-999;-999;-999;    3;   0.6;   6;   13.983;   0;   3.5;  13.6; 1010.78;   24.4;   46.75;   31.8;   15.3;   11.7;eor
        403;20230710;-999;-999;-999;    3;   0.5;   6;    9.633;   0;   4.6;  17.2; 1008.43;   22.8;   62.29;   28.8;   16.4;   12.7;eor
        403;20230711;-999;-999;-999;    3;   0.0;   0;   15.117;   0;   2.8;  15.5; 1005.99;   23.1;   59.38;   29.9;   14.4;   11.2;eor
        403;20230712;-999;-999;-999;    3;   0.0;   0;   10.100;   0;   4.8;  15.2;  999.55;   23.1;   54.38;   27.5;   16.3;   12.2;eor
        403;20230713;-999;-999;-999;    3;   0.0;   6;   11.500;   0;   4.6;  13.6; 1005.44;   19.6;   62.13;   25.0;   13.9;   10.2;eor
        403;20230714;-999;-999;-999;    3;   0.0;   0;   12.300;   0;   3.5;  13.2; 1006.97;   20.1;   59.17;   27.5;   13.1;    9.5;eor
        403;20230715;-999;-999;-999;    3;   1.6;   6;   10.533;   0;   5.3;  16.3; 1000.35;   25.3;   53.96;   34.3;   15.6;   11.4;eor
        403;20230716;-999;-999;-999;    3;   0.0;   0;   10.133;   0;   4.3;  16.5; 1003.49;   22.8;   61.96;   27.8;   16.6;   12.3;eor
        403;20230717;-999;-999;-999;    3;   0.0;   0;   11.167;   0;   4.8;  12.1; 1007.12;   21.5;   49.46;   27.3;   15.7;   11.7;eor
        403;20230718;-999;-999;-999;    3;   0.0;   0;   14.750;   0;   2.7;  12.3; 1008.93;   18.7;   60.00;   24.8;   13.2;   10.0;eor
        403;20230719;-999;-999;-999;    3;   6.1;   6;    5.450;   0;   6.0;  13.5; 1001.84;   19.2;   64.21;   25.3;   12.2;    8.6;eor
        403;20230720;-999;-999;-999;    3;   0.0;   6;    7.183;   0;   5.2;  13.9; 1002.70;   17.2;   72.83;   22.3;   11.5;    8.5;eor
        403;20230721;-999;-999;-999;    3;  11.2;   6;    3.267;   0;   4.9;  13.8; 1001.70;   15.3;   81.17;   21.6;    9.8;    7.4;eor
        403;20230722;-999;-999;-999;    3;   0.3;   6;    9.833;   0;   5.2;  13.5; 1003.18;   16.8;   72.88;   21.5;   12.4;   11.2;eor
        403;20230723;-999;-999;-999;    3;   0.0;   6;    2.933;   0;   7.2;  14.0;  999.36;   19.8;   63.13;   26.7;   14.4;   13.1;eor
        403;20230724;-999;-999;-999;    3;  18.1;   8;    6.100;   0;   6.1;  17.1;  993.35;   20.8;   72.13;   27.4;   15.1;   14.1;eor
        403;20230725;-999;-999;-999;    3;   0.0;   0;    6.317;   0;   6.5;  13.8;  994.63;   17.4;   70.92;   21.2;   14.3;   13.6;eor
